,no,pt_no,region,temp_I,integ_I
162,cv_no162,"[200, 385, 191, 400]",5,12.55,12.55
163,cv_no163,"[374, 409, 390, 439]",5,46.4802,46.4802
164,cv_no164,"[329, 318, 275, 419]",5,56.0846,56.0846
165,cv_no165,"[291, 302, 295, 433]",5,64.6601,64.6601
166,cv_no166,"[146, 365, 193, 389]",5,5.5096,5.5096
167,cv_no167,"[269, 311, 287, 437]",5,51.070100000000004,51.070100000000004
168,cv_no168,"[138, 129, 9, 396]",5,0.7191000000000001,0.7191000000000001
169,cv_no169,"[9, 129, 130, 201]",5,0.5729000000000001,0.5729000000000001
170,cv_no170,"[229, 12, 206, 228]",5,0.7773,0.7773
171,cv_no171,"[182, 413, 251, 417]",5,43.5734,43.5734
172,cv_no172,"[274, 325, 313, 435]",5,80.6103,80.6103
173,cv_no173,"[113, 418, 112, 430]",5,45.8227,45.8227
174,cv_no174,"[136, 391, 387, 418]",5,16.746100000000002,16.746100000000002
175,cv_no175,"[112, 384, 310, 411]",5,52.1992,52.1992
176,cv_no176,"[381, 423, 152, 424]",5,43.49250000000001,43.49250000000001
177,cv_no177,"[390, 409, 374, 434]",5,49.60380000000001,49.60380000000001
178,cv_no178,"[384, 411, 383, 415]",5,45.386500000000005,45.386500000000005
179,cv_no179,"[237, 246, 13, 398]",5,0.8042,0.8042
180,cv_no180,"[165, 8, 166, 397]",5,0.7111000000000001,0.7111000000000001
181,cv_no181,"[202, 203, 12, 395]",5,0.6942,0.6942
182,cv_no182,"[203, 206, 12, 228]",5,0.7208000000000001,0.7208000000000001
183,cv_no183,"[82, 460, 11, 429]",5,54.580600000000004,54.580600000000004
184,cv_no184,"[168, 8, 452, 169]",5,3.7130000000000005,3.7130000000000005
185,cv_no185,"[238, 12, 472, 229]",5,3.6411000000000002,3.6411000000000002
186,cv_no186,"[9, 130, 139, 440]",5,3.583,3.583
187,cv_no187,"[204, 464, 9, 205]",5,3.6679000000000004,3.6679000000000004
188,cv_no188,"[247, 13, 476, 238]",5,3.8181,3.8181
189,cv_no189,"[13, 169, 170, 453]",5,3.7982,3.7982
190,cv_no190,"[206, 205, 12, 465]",5,3.6706000000000003,3.6706000000000003
191,cv_no191,"[148, 8, 139, 444]",5,3.6756,3.6756
192,cv_no192,"[288, 375, 293, 386]",5,35.1574,35.1574
193,cv_no193,"[245, 382, 254, 385]",5,11.7818,11.7818
194,cv_no194,"[126, 187, 127, 412]",5,87.26480000000001,87.26480000000001
195,cv_no195,"[195, 375, 198, 407]",5,4.4831,4.4831
196,cv_no196,"[147, 158, 157, 428]",5,0.1169,0.1169
197,cv_no197,"[459, 14, 178, 179]",5,18.7624,18.7624
198,cv_no198,"[232, 241, 15, 475]",5,18.172300000000003,18.172300000000003
199,cv_no199,"[115, 390, 114, 391]",5,62.0899,62.0899
200,cv_no200,"[380, 424, 374, 439]",5,43.781000000000006,43.781000000000006
201,cv_no201,"[308, 325, 299, 435]",5,73.8213,73.8213
202,cv_no202,"[306, 276, 104, 410]",5,63.4189,63.4189
203,cv_no203,"[320, 394, 319, 400]",5,32.0551,32.0551
204,cv_no204,"[311, 310, 113, 409]",5,58.179300000000005,58.179300000000005
205,cv_no205,"[200, 197, 385, 400]",5,6.732500000000001,6.732500000000001
206,cv_no206,"[449, 426, 397, 428]",5,3.4095,3.4095
207,cv_no207,"[450, 425, 395, 427]",5,3.3962000000000003,3.3962000000000003
208,cv_no208,"[384, 374, 424, 439]",5,44.0418,44.0418
209,cv_no209,"[319, 320, 111, 394]",5,19.8385,19.8385
210,cv_no210,"[458, 177, 81, 174]",5,16.8308,16.8308
211,cv_no211,"[228, 162, 163, 427]",5,0.1164,0.1164
212,cv_no212,"[125, 313, 124, 435]",5,77.97670000000001,77.97670000000001
213,cv_no213,"[183, 383, 184, 413]",5,43.9799,43.9799
214,cv_no214,"[284, 299, 392, 414]",5,80.2435,80.2435
215,cv_no215,"[147, 397, 158, 428]",5,0.33,0.33
216,cv_no216,"[228, 395, 162, 427]",5,0.33530000000000004,0.33530000000000004
217,cv_no217,"[112, 409, 384, 418]",5,51.46710000000001,51.46710000000001
218,cv_no218,"[385, 400, 321, 414]",5,54.066700000000004,54.066700000000004
219,cv_no219,"[246, 13, 167, 247]",5,1.0215,1.0215
220,cv_no220,"[13, 170, 167, 247]",5,0.9913000000000001,0.9913000000000001
221,cv_no221,"[148, 147, 8, 165]",5,0.6895,0.6895
222,cv_no222,"[8, 148, 165, 168]",5,0.7882,0.7882
223,cv_no223,"[201, 130, 9, 204]",5,0.6252,0.6252
224,cv_no224,"[101, 100, 278, 399]",5,30.918400000000005,30.918400000000005
225,cv_no225,"[446, 149, 140, 80]",5,2.2221,2.2221
226,cv_no226,"[468, 207, 208, 84]",5,2.6929,2.6929
227,cv_no227,"[374, 378, 413, 424]",5,44.279300000000006,44.279300000000006
228,cv_no228,"[354, 349, 351, 187]",5,45.7642,45.7642
229,cv_no229,"[337, 334, 332, 223]",5,48.3921,48.3921
230,cv_no230,"[226, 102, 101, 223]",5,42.401700000000005,42.401700000000005
231,cv_no231,"[109, 346, 108, 223]",5,48.3921,48.3921
232,cv_no232,"[311, 316, 287, 437]",5,47.542500000000004,47.542500000000004
233,cv_no233,"[13, 169, 88, 432]",5,1.0943,1.0943
234,cv_no234,"[205, 86, 9, 431]",5,1.0003,1.0003
235,cv_no235,"[195, 386, 375, 407]",5,13.2459,13.2459
236,cv_no236,"[285, 115, 114, 387]",5,16.6763,16.6763
237,cv_no237,"[285, 114, 326, 387]",5,16.7201,16.7201
238,cv_no238,"[173, 172, 457, 91]",5,1.82,1.82
239,cv_no239,"[304, 299, 325, 435]",5,80.0669,80.0669
240,cv_no240,"[374, 380, 378, 424]",5,44.225300000000004,44.225300000000004
241,cv_no241,"[461, 381, 89, 405]",5,51.011900000000004,51.011900000000004
242,cv_no242,"[382, 385, 269, 437]",5,40.8277,40.8277
243,cv_no243,"[269, 389, 385, 407]",5,23.3594,23.3594
