,0,1,2,3,4,5,6,7,8,9
580,5.724657848785727,4.180954725377166,3.421812743476553,2.5295389188858746,2.1216394575264093,1.883746905807595,1.7219296218362234,1.59816151309633,1.4980624803855647,1.4140773071881463
581,6.062123712084355,3.733440701051662,3.3684336562515993,2.5002809543915547,2.1021380689527525,1.8717329984542244,1.713140542496559,1.5921532443008535,1.494017886518258,1.4114175064565333
582,4.583646173673628,6.0701138426209456,3.92867678147331,2.933863648957917,2.4947300338147773,2.250949037010234,2.0846457644613214,1.9541830751307907,1.8452147834493107,1.7510794597042023
583,3.1702268926699233,7.814680549668326,3.3380254146554384,2.731357417645015,2.384160687092416,2.1837888090290787,2.0435472653704236,1.928639832978742,1.8294731968483664,1.7416982429437204
584,0.8546702827192045,8.655926004510452,2.376818051569653,2.309203276092307,2.1542504864143974,2.067977964211612,1.996010784818592,1.9198434827467037,1.8424316594533214,1.7666749281518868
585,4.072206240272779,7.238862445196765,3.2802917921610035,2.534984618828945,2.144531520003573,1.9063658258943281,1.7389673467095113,1.6112001990766651,1.5081441435214926,1.4220371373387135
586,0.09136029815326632,1.3115162298672454,6.149077279625214,1.284436857091847,1.481443293804826,1.5838840043903668,1.615675651055229,1.5923045401227913,1.544294014882412,1.4869130543682807
587,0.10044131003134274,0.9600516752257219,5.4677494005772855,1.364859440098285,1.5814224060141737,1.6747165841061116,1.6867416399921389,1.64759875927341,1.5877046975307665,1.521633544415669
588,0.04497753009295775,0.657166414666817,5.810166995847858,1.1702945155779896,1.5000613397359097,1.6451367089026054,1.68389462256523,1.6534715716239985,1.5962555311999358,1.530639392175508
589,0.06762578328177839,0.571450217998411,3.7727587610591127,1.7658449235825127,1.8979084000515394,1.8824182464844124,1.8299455934159563,1.7499155995138436,1.6638780664127675,1.5804708013667135
590,0.019858815941631507,0.37644413646756697,4.1361362364865375,1.398402764218021,1.8514464647833084,1.8827330269727807,1.8444051661454368,1.7648018890124604,1.6770950966836915,1.5918491391993916
591,0.047761364810972214,0.34929987302031906,2.3443245650163353,2.345258260571479,2.1437608662953376,2.0023453919689107,1.9077242309300086,1.8048035694591305,1.704872089951337,1.6124038972208752
592,0.00227428697836643,0.19163300419459303,1.9546793886130762,2.4986104143014636,2.287031088451298,2.0384393675556365,1.9342916557274377,1.8240073137088733,1.7194794577901238,1.6239483972317146
593,0.0018484938834243112,0.16671089369374062,1.502741389328475,2.8727928185398035,2.244517740327267,2.068538156326747,1.970152972382453,1.8572524299378295,1.749465464050663,1.6510763442157013
594,0.04556100429582401,0.29100266028335725,1.6245463477592168,2.5029394362259283,2.258506220157725,2.085920806042896,1.9770256039699825,1.8614540785033573,1.752253661653725,1.6530375304309108
595,0.0016415010244404092,0.22220839840795661,1.9187153135295663,2.275230403302495,2.244585563693158,2.086046895489709,1.9858629661148055,1.8685675082776172,1.7577260509763657,1.6573135290501069
