,pt_no,coordinate
2636,pt_no2636,"[[-4.330351572636872], [28.56342832797085], [-4.200000000000006]]"
2637,pt_no2637,"[[-0.08640558935565679], [29.58554591378025], [-4.200000000000007]]"
2638,pt_no2638,"[[-20.37924853270565], [-24.18544318920663], [-4.200000000000005]]"
2639,pt_no2639,"[[-36.95036221616775], [-8.942561153671512], [-4.200000000000002]]"
2640,pt_no2640,"[[-34.29382469926358], [-5.399559784175594], [-4.200000000000003]]"
2641,pt_no2641,"[[-4.330153857029135], [28.56600057673254], [-24.99999999999993]]"
2642,pt_no2642,"[[-7.245522583572331], [31.84842535326304], [-24.99999999999993]]"
2643,pt_no2643,"[[-8.590648224164942], [27.49842869475799], [-24.99999999999993]]"
2644,pt_no2644,"[[-9.575290857999505], [29.15877825341109], [-19.9313585494682]]"
2645,pt_no2645,"[[-26.57567638561517], [31.33441107707239], [-40.39655508809811]]"
2646,pt_no2646,"[[-5.034483199365317], [22.96355446124641], [-45.79999999999997]]"
2647,pt_no2647,"[[-5.115362678010548], [27.91315197390196], [-45.79999999999997]]"
2648,pt_no2648,"[[-9.339667483397676], [25.5067565878401], [-45.79999999999996]]"
2649,pt_no2649,"[[-8.573258674184503], [27.98098995713232], [-41.05859673008425]]"
2650,pt_no2650,"[[7.11369409449087], [14.24580484999345], [-14.48976353594379]]"
2651,pt_no2651,"[[-40.97792058720086], [48.00675659691489], [46.82078432124574]]"
2652,pt_no2652,"[[-42.71819133272299], [48.00675659691489], [37.97259168174027]]"
2653,pt_no2653,"[[-20.53034355644709], [16.12791716527508], [70.9268100658837]]"
2654,pt_no2654,"[[-48.31081061246439], [10.50675659691469], [-20.66987298107779]]"
2655,pt_no2655,"[[-5.810810612464394], [-36.99324340308559], [-20.66987298107782]]"
2656,pt_no2656,"[[-3.310810612464394], [-36.99324340308559], [-25.00000000000001]]"
2657,pt_no2657,"[[-5.707810128769619], [-32.85889170196445], [-24.99999999999995]]"
2658,pt_no2658,"[[11.68918938753561], [8.205457919410506], [-16.72789901872168]]"
2659,pt_no2659,"[[0.7820332195209767], [26.769727396925], [-10.02148907843487]]"
2660,pt_no2660,"[[-33.12027260610686], [8.689776948461027], [9.527218360980166]]"
2661,pt_no2661,"[[-35.89736048555885], [9.582339944236125], [5.859360007865609]]"
2662,pt_no2662,"[[-11.31081979138652], [16.97008799482762], [-30.37107051455908]]"
2663,pt_no2663,"[[-49.37582527479412], [-4.493243403084982], [34.4309281671439]]"
2664,pt_no2664,"[[-44.53528359167812], [5.492912587269592], [41.63783736177734]]"
2665,pt_no2665,"[[-0.9000278454957709], [42.94225266913413], [-25.79999999999993]]"
2666,pt_no2666,"[[-48.31081061246439], [0.506756596914741], [-30.13012701892218]]"
2667,pt_no2667,"[[-44.46214925552712], [0.5574273972072632], [-25.79999999999993]]"
2668,pt_no2668,"[[-23.88212381166322], [8.881265078936668], [-11.42852527967952]]"
2669,pt_no2669,"[[-30.93723174821633], [29.57705822395092], [15.79999999999999]]"
2670,pt_no2670,"[[-29.59133175270118], [26.6336968990201], [10.12354828915832]]"
2671,pt_no2671,"[[-31.93362104958317], [24.50249806244192], [15.79999999999999]]"
2672,pt_no2672,"[[-16.36235600508891], [0.7574730227790312], [15.79999999999999]]"
2673,pt_no2673,"[[-19.82072576287305], [14.49865575917343], [15.79999999999999]]"
2674,pt_no2674,"[[-17.42072687663917], [11.90646824564241], [15.79999999999999]]"
2675,pt_no2675,"[[-17.15700011043309], [15.67425348942255], [11.32815235036262]]"
2676,pt_no2676,"[[-20.07346646299195], [26.56585526944221], [9.511346385182666]]"
2677,pt_no2677,"[[-20.52237157887727], [22.78279453650783], [6.84898927176776]]"
2678,pt_no2678,"[[-18.30482977091044], [2.178718292189605], [-39.16206781228568]]"
2679,pt_no2679,"[[-14.82596412645689], [4.54359980354122], [-41.23944610445079]]"
2680,pt_no2680,"[[-25.52047177379828], [26.49830818447423], [5.744488517876015]]"
2681,pt_no2681,"[[-25.12938777300033], [28.96960939331672], [0.8620683246675505]]"
2682,pt_no2682,"[[-24.38731485778384], [31.34389567509694], [5.521494916540483]]"
2683,pt_no2683,"[[16.68918938753561], [-21.99324340308494], [16.59999999999999]]"
2684,pt_no2684,"[[1.144877010384107], [-41.99324340308512], [31.1399224492358]]"
2685,pt_no2685,"[[6.370809015519555], [-41.99324340308512], [26.00633826408158]]"
2686,pt_no2686,"[[2.629401113898709], [13.58960796531913], [-4.200000000000007]]"
2687,pt_no2687,"[[-3.097731441293055], [33.07608170814513], [-5.000000000000006]]"
2688,pt_no2688,"[[-1.707304530950654], [31.23139835918893], [-11.82408986181845]]"
2689,pt_no2689,"[[-4.559491656258547], [35.5451649755425], [-10.21312663668648]]"
2690,pt_no2690,"[[-24.65493441229409], [23.55505914930606], [-25.79999999999993]]"
2691,pt_no2691,"[[2.824663438015591], [8.349737491791714], [15.79999999999999]]"
2692,pt_no2692,"[[-18.26298382666606], [32.67441086534685], [-5.000000000000004]]"
2693,pt_no2693,"[[7.359062368613383], [15.50675659691475], [-45.79999999999997]]"
2694,pt_no2694,"[[11.68918938753561], [13.00675659691476], [-45.79999999999998]]"
2695,pt_no2695,"[[11.68918938753561], [15.50675659691478], [-41.46987298107778]]"
2696,pt_no2696,"[[15.15086404701381], [-41.99324340308512], [41.40042522134264]]"
2697,pt_no2697,"[[16.27726524708703], [-41.99324340308512], [31.76881061518628]]"
2698,pt_no2698,"[[9.154445284560431], [-41.99324340308512], [32.34008505986657]]"
2699,pt_no2699,"[[-2.777990600481886], [-5.335998103779914], [-25.79999999999994]]"
2700,pt_no2700,"[[-24.94950072528281], [3.211454275178665], [-0.8792553821674489]]"
2701,pt_no2701,"[[-27.30140173749866], [3.258500793738252], [2.145910903377862]]"
2702,pt_no2702,"[[-13.67000726594621], [3.00676442265727], [-45.79999999999996]]"
2703,pt_no2703,"[[-9.340944265620172], [0.5068035526243122], [-45.79999999999996]]"
2704,pt_no2704,"[[-9.339667442164556], [5.506756596914752], [-45.79999999999996]]"
2705,pt_no2705,"[[-48.31081061246439], [-9.493243403085408], [-20.66987298107779]]"
2706,pt_no2706,"[[-1.252246887014881], [-20.51277502369211], [15.79999999999999]]"
2707,pt_no2707,"[[0.4112296358594592], [-19.53958584751084], [9.190021994253494]]"
2708,pt_no2708,"[[-29.73633935893293], [34.15548970861538], [-24.99999999999992]]"
2709,pt_no2709,"[[-27.7488758413345], [31.85955774321393], [-18.42419462844714]]"
2710,pt_no2710,"[[-25.5204718084536], [26.4983083334427], [-14.94448854266865]]"
2711,pt_no2711,"[[-9.700297614671967], [-7.146396777387679], [-5.000000000000005]]"
2712,pt_no2712,"[[-12.6708386086332], [-10.33073989589871], [-5.000000000000005]]"
2713,pt_no2713,"[[-1.491318887747234], [10.56805424038265], [15.79999999999999]]"
2714,pt_no2714,"[[-30.60223992531388], [8.122272513473423], [-16.81393780642151]]"
2715,pt_no2715,"[[-11.33451319658211], [30.55638382180824], [34.04036261589387]]"
2716,pt_no2716,"[[-18.37457501909837], [-16.46461295653349], [15.79999999999999]]"
2717,pt_no2717,"[[-21.3426082158238], [-19.73213013765015], [15.79999999999999]]"
2718,pt_no2718,"[[-22.56994676880775], [-15.47820550996306], [15.79999999999999]]"
2719,pt_no2719,"[[-23.23233948327856], [-18.21316352792697], [11.05881169612132]]"
2720,pt_no2720,"[[-34.19542401988731], [2.113975243400667], [-24.99999999999993]]"
2721,pt_no2721,"[[-38.06988048696625], [2.343545874448409], [-24.99999999999993]]"
2722,pt_no2722,"[[-36.47836796551662], [-1.461933105424222], [-24.99999999999993]]"
2723,pt_no2723,"[[-34.63914188343924], [0.5058301049566714], [-19.46239186699304]]"
2724,pt_no2724,"[[-9.84355079683414], [35.18981746944804], [-24.99999999999993]]"
2725,pt_no2725,"[[-8.176717325348031], [39.76329139505899], [-24.99999999999993]]"
2726,pt_no2726,"[[-6.90820198279778], [18.23838595128082], [5.799999999999999]]"
2727,pt_no2727,"[[-23.4439228152784], [39.62134482551673], [-4.200000000000004]]"
2728,pt_no2728,"[[-25.79683536417407], [43.76329460041015], [-4.200000000000004]]"
2729,pt_no2729,"[[-28.99155058740456], [43.09222859147246], [0.549989387460271]]"
2730,pt_no2730,"[[-0.7850352853415181], [-32.83799095859104], [-25.79999999999995]]"
2731,pt_no2731,"[[-9.092117366100702], [-2.388328191169435], [-40.95742030594522]]"
2732,pt_no2732,"[[-15.10027507566748], [6.93819076243671], [82.66146180113624]]"
2733,pt_no2733,"[[-28.31081061246432], [18.00675659691487], [110.5]]"
2734,pt_no2734,"[[-20.63863542508869], [-8.411186967290824], [-25.79999999999994]]"
2735,pt_no2735,"[[-21.52371756293033], [-9.451714227448749], [-31.62216229328581]]"
2736,pt_no2736,"[[-24.61368734109159], [-7.321915665482976], [-25.79999999999994]]"
2737,pt_no2737,"[[51.68918938753573], [25.98272991130892], [-101.5745615841966]]"
2738,pt_no2738,"[[-23.65865255501533], [-13.20805082235247], [-11.50876012343185]]"
2739,pt_no2739,"[[1.565947566225958], [-41.99324340308512], [25.00621153533181]]"
2740,pt_no2740,"[[-0.8108106124643975], [-41.99324340308512], [20.96645729353674]]"
2741,pt_no2741,"[[-29.50141429239571], [-41.99324340308512], [27.3005979705376]]"
2742,pt_no2742,"[[-13.06639600282078], [-32.28410033222164], [34.49026896188838]]"
2743,pt_no2743,"[[2.627007379280744], [13.59816202230364], [-24.99999999999993]]"
2744,pt_no2744,"[[2.824663438015548], [8.34973749179165], [-24.99999999999994]]"
2745,pt_no2745,"[[-48.31081061246439], [-9.52815949827016], [-28.81886742752429]]"
2746,pt_no2746,"[[-18.6867338584012], [-21.01714420393178], [9.580982736520767]]"
2747,pt_no2747,"[[-19.58006192357487], [32.29217124008987], [16.59999999999999]]"
2748,pt_no2748,"[[-23.85021332424048], [35.07189808446494], [23.11207789270339]]"
2749,pt_no2749,"[[-14.14528869278296], [33.94642678807926], [21.42619297683829]]"
2750,pt_no2750,"[[6.768673001188905], [-4.549694059278352], [16.59999999999999]]"
2751,pt_no2751,"[[4.384851336552273], [-0.5190474134550414], [16.59999999999999]]"
2752,pt_no2752,"[[-14.30287792080949], [14.86216234377116], [-0.2132721392840735]]"
2753,pt_no2753,"[[2.730034506838351], [-21.02739326553782], [16.59999999999999]]"
2754,pt_no2754,"[[-13.47053792290095], [-30.09794848027106], [-45.79999999999996]]"
2755,pt_no2755,"[[-17.39440722237841], [-28.76115851243912], [-45.79999999999996]]"
2756,pt_no2756,"[[-14.47653702867213], [-28.23193368216908], [-39.13023380115893]]"
2757,pt_no2757,"[[-56.85724686425753], [-14.49324340308496], [25.36652974795275]]"
2758,pt_no2758,"[[-3.072089732154073], [20.98136452426411], [-25.79999999999993]]"
2759,pt_no2759,"[[-17.70930930087632], [30.27468883951697], [-9.18536776997258]]"
2760,pt_no2760,"[[-48.31081061246439], [-4.558787874500702], [-9.109530857491137]]"
2761,pt_no2761,"[[-48.31081061246439], [-6.886830329644049], [-12.27650800194106]]"
2762,pt_no2762,"[[-48.31081061246439], [-1.900608081396008], [-13.70251990681682]]"
2763,pt_no2763,"[[-30.75387673138402], [48.00675659691488], [90.4042822910257]]"
2764,pt_no2764,"[[13.74348225604245], [-41.99324340308512], [-80.11921773584746]]"
2765,pt_no2765,"[[29.71313103361874], [-41.99324340308512], [-100.1760078682574]]"
2766,pt_no2766,"[[5.394774508659779], [-41.99324340308512], [-101.7167507822673]]"
2767,pt_no2767,"[[-35.64990617939408], [44.55165313080654], [-5.000000000000002]]"
2768,pt_no2768,"[[-30.73661663813771], [44.1311974389083], [-5.000000000000003]]"
2769,pt_no2769,"[[-32.82651074288845], [40.87599624338568], [-5.000000000000003]]"
2770,pt_no2770,"[[-40.79481592077589], [-37.85240290055863], [16.59999999999999]]"
2771,pt_no2771,"[[-38.31217080851751], [-35.14704408477846], [16.59999999999999]]"
2772,pt_no2772,"[[-9.881579475400848], [-34.19103168316116], [16.59999999999999]]"
2773,pt_no2773,"[[-9.921771157112543], [-30.18459882174907], [16.59999999999999]]"
2774,pt_no2774,"[[11.68918938753561], [-29.78641647680621], [-21.13777072928344]]"
2775,pt_no2775,"[[-4.35618105695357], [17.00170594805548], [-25.79999999999993]]"
2776,pt_no2776,"[[-5.468491972056517], [12.82624404100899], [-25.79999999999993]]"
2777,pt_no2777,"[[-8.233744784448863], [16.43184326909496], [-25.79999999999993]]"
2778,pt_no2778,"[[-33.0082678917992], [16.34894506735912], [-5.000000000000003]]"
2779,pt_no2779,"[[-30.54893974492422], [19.875722668037], [-5.000000000000003]]"
2780,pt_no2780,"[[-11.60358482641387], [8.035339228361472], [-5.000000000000005]]"
2781,pt_no2781,"[[-33.31081061246439], [-36.99324340308559], [-25.0]]"
2782,pt_no2782,"[[-30.50058081173455], [-36.99324340308559], [-20.75731055747319]]"
2783,pt_no2783,"[[-30.57654868578584], [-32.86062723998472], [-24.99999999999994]]"
2784,pt_no2784,"[[-2.736463630099081], [33.57116418538747], [16.59999999999999]]"
2785,pt_no2785,"[[-8.061517931604046], [0.8515474925922779], [-11.38280940223007]]"
2786,pt_no2786,"[[-22.33004849895041], [-11.99324340308945], [-45.79999999999996]]"
2787,pt_no2787,"[[-17.99992148002547], [-9.493243403088847], [-45.79999999999996]]"
2788,pt_no2788,"[[11.68918938753561], [10.70066187483459], [-13.44392600934115]]"
2789,pt_no2789,"[[-36.88192282074142], [7.560888904722111], [-40.61099604754243]]"
2790,pt_no2790,"[[-44.86331988936878], [13.53681087113223], [16.59999999999999]]"
2791,pt_no2791,"[[-42.56172325467779], [18.09566675590325], [25.05927514566267]]"
2792,pt_no2792,"[[-44.95029697293529], [18.18492752324573], [16.59999999999999]]"
2793,pt_no2793,"[[-43.48948260705123], [30.8049170489745], [-4.200000000000001]]"
2794,pt_no2794,"[[-34.10971758702495], [-4.131580764887673], [16.59999999999999]]"
2795,pt_no2795,"[[-48.31081061246439], [24.67342326358154], [12.02008467928147]]"
2796,pt_no2796,"[[-48.31081061246439], [26.20104205825806], [8.060827949551463]]"
2797,pt_no2797,"[[3.334465933082477], [40.11547164845652], [7.791086393908916]]"
2798,pt_no2798,"[[5.620770968997607], [41.86036597143789], [1.917450733382175]]"
2799,pt_no2799,"[[-30.99030253677594], [-21.99324340308532], [-45.79999999999996]]"
2800,pt_no2800,"[[-35.31696996078483], [-24.51428329802911], [-45.79999999999995]]"
2801,pt_no2801,"[[-34.7485397605401], [-23.43129032087504], [-39.45675773316346]]"
2802,pt_no2802,"[[-22.34348983137843], [-5.773524044854624], [-38.83997529764874]]"
2803,pt_no2803,"[[-19.08932431654877], [-2.332200273487571], [-36.72142107957188]]"
2804,pt_no2804,"[[-31.89905143791302], [5.490002143153841], [-25.79999999999993]]"
2805,pt_no2805,"[[-27.99797575344517], [5.199723027824341], [-25.79999999999993]]"
2806,pt_no2806,"[[-48.31081061246439], [-24.45237831502146], [-41.49346645067192]]"
2807,pt_no2807,"[[-48.31081061246439], [-26.99324340308535], [-45.79999999999999]]"
2808,pt_no2808,"[[9.24204686624217], [48.00675659691488], [48.77850096121797]]"
2809,pt_no2809,"[[-25.83239164549821], [21.44261641387532], [16.59999999999999]]"
2810,pt_no2810,"[[-27.74960131808333], [17.7080116225869], [16.59999999999999]]"
2811,pt_no2811,"[[-25.53875714491734], [16.55775015283723], [22.88961502887926]]"
2812,pt_no2812,"[[-25.94676070293151], [23.89423779440723], [20.93579918713245]]"
2813,pt_no2813,"[[-43.55279828331051], [48.00675659691489], [29.70222445203015]]"
2814,pt_no2814,"[[-25.81081061246439], [-36.99324340308519], [11.4698729810778]]"
2815,pt_no2815,"[[-25.95576357036174], [-31.29146970868436], [10.13917486056948]]"
2816,pt_no2816,"[[-14.30287792080956], [14.86216234377117], [-12.93328292369968]]"
2817,pt_no2817,"[[-14.02993983045944], [19.58943652092348], [-10.26937830807213]]"
2818,pt_no2818,"[[-11.52956356460684], [18.48680440059967], [-14.10923262867879]]"
2819,pt_no2819,"[[-16.04540130955859], [18.47656694591598], [-15.96146030959632]]"
2820,pt_no2820,"[[-15.82861171292801], [45.07446507593648], [-25.79999999999992]]"
2821,pt_no2821,"[[-26.62553824545196], [30.71324601769136], [-4.200000000000004]]"
2822,pt_no2822,"[[11.68918938753561], [48.00675659691488], [-35.79999999999997]]"
2823,pt_no2823,"[[7.092942130076139], [48.00675659691488], [-37.84626675903257]]"
2824,pt_no2824,"[[-32.82651074288837], [40.87599624338576], [-24.99999999999992]]"
2825,pt_no2825,"[[-30.73661663813769], [44.13119743890834], [-24.99999999999992]]"
2826,pt_no2826,"[[-34.76760869283824], [41.84486284089992], [-18.86846610521976]]"
2827,pt_no2827,"[[-5.822789144360055], [-36.99324340308539], [-37.23549613736574]]"
2828,pt_no2828,"[[12.05408297319544], [-4.270640380496339], [16.59999999999999]]"
2829,pt_no2829,"[[12.01788627738483], [-9.69911089814439], [16.59999999999999]]"
2830,pt_no2830,"[[16.68918938753561], [-6.993243403084982], [16.59999999999999]]"
2831,pt_no2831,"[[17.63756137349009], [-2.515676886279905], [24.2582920589803]]"
2832,pt_no2832,"[[-25.81081061246439], [48.00675659691488], [20.93012701892218]]"
2833,pt_no2833,"[[-25.73038256674683], [43.80668199998435], [16.59999999999999]]"
2834,pt_no2834,"[[11.68918938753561], [15.50696017881754], [12.82584005213142]]"
2835,pt_no2835,"[[-48.31081061246439], [15.50675659691487], [11.4698729810778]]"
2836,pt_no2836,"[[-43.07689338783232], [12.76557180531309], [8.448185381655554]]"
2837,pt_no2837,"[[-37.28682402571468], [11.14301581176987], [26.11220954793517]]"
2838,pt_no2838,"[[-42.31133570422041], [2.220638760054134], [26.5146780879526]]"
2839,pt_no2839,"[[11.68918938753561], [-26.89721766784544], [-37.51164621412579]]"
2840,pt_no2840,"[[-3.560020509890422], [24.01018121217135], [-39.46692259835321]]"
2841,pt_no2841,"[[-43.98068359354218], [5.506756596914677], [-5.000000000000001]]"
2842,pt_no2842,"[[-44.46214925552711], [0.5574273972072064], [-5.000000000000001]]"
2843,pt_no2843,"[[-41.8569091530179], [5.709819597883198], [-9.48288242019148]]"
2844,pt_no2844,"[[-0.08640558935563192], [29.58554591378031], [-24.99999999999993]]"
2845,pt_no2845,"[[-3.097731441292844], [33.07608170814509], [-24.99999999999993]]"
2846,pt_no2846,"[[-2.001544131596298], [29.91553597931154], [-18.56039351934598]]"
2847,pt_no2847,"[[-17.00342663346968], [-2.690245200055333], [-84.93964822094718]]"
2848,pt_no2848,"[[1.754807788598169], [-9.303219327292396], [-31.03933625055831]]"
2849,pt_no2849,"[[-15.68306676611993], [31.78772709164764], [16.59999999999999]]"
2850,pt_no2850,"[[-30.81081061246437], [-36.99324340308539], [-38.79038105676657]]"
2851,pt_no2851,"[[-25.8108106124644], [-36.99324340308539], [-41.4698729810778]]"
2852,pt_no2852,"[[-22.61252236394249], [-15.6375738452971], [-31.0548873504054]]"
2853,pt_no2853,"[[-38.8538143801452], [-20.64756862318404], [-35.31787830216686]]"
2854,pt_no2854,"[[-0.08640558935584153], [29.58554591378036], [-5.000000000000007]]"
2855,pt_no2855,"[[2.815565333238681], [26.81527268565609], [-5.000000000000007]]"
2856,pt_no2856,"[[-11.64765164032194], [11.01111307896148], [16.59999999999999]]"
2857,pt_no2857,"[[-13.92183438337542], [13.13534094444705], [16.59999999999999]]"
2858,pt_no2858,"[[-11.66622697365295], [-15.31912800533502], [-31.73347910897469]]"
2859,pt_no2859,"[[-16.10472845177621], [-18.75828752916804], [-30.67378419491288]]"
2860,pt_no2860,"[[-14.83021740040794], [-19.93051031331242], [-35.76394970333572]]"
2861,pt_no2861,"[[4.540352936579296], [30.51200511952641], [-25.79999999999993]]"
2862,pt_no2862,"[[-11.93496822070956], [-26.35732493125872], [-4.200000000000006]]"
2863,pt_no2863,"[[-34.43690838132573], [20.97073053422317], [16.59999999999999]]"
2864,pt_no2864,"[[-32.36635673075603], [22.29721089237031], [22.84195895442336]]"
2865,pt_no2865,"[[-38.34770980365999], [15.65250754389344], [21.84193157311045]]"
2866,pt_no2866,"[[-19.47163966985514], [28.55439440183004], [-25.79999999999993]]"
2867,pt_no2867,"[[-15.36097395934108], [29.5327033912377], [-25.79999999999993]]"
2868,pt_no2868,"[[-16.62459308389108], [25.52204600096324], [-25.79999999999993]]"
2869,pt_no2869,"[[-17.39537484946851], [26.70188287812451], [-31.37952582241799]]"
2870,pt_no2870,"[[-33.00826789179912], [16.34894506735919], [-4.200000000000003]]"
2871,pt_no2871,"[[-35.27380051964824], [20.41902444863991], [-4.200000000000002]]"
2872,pt_no2872,"[[-36.65742190297775], [16.37685821228808], [-4.200000000000002]]"
2873,pt_no2873,"[[-36.25449186034881], [18.46483426537509], [2.00305601346484]]"
2874,pt_no2874,"[[-22.11277924646131], [-1.215952585301963], [-5.000000000000004]]"
2875,pt_no2875,"[[-23.35396406100696], [0.08957876450030366], [-9.867819094671084]]"
2876,pt_no2876,"[[-24.97629493657799], [-0.6933618144603315], [-4.200000000000004]]"
2877,pt_no2877,"[[-22.11277924646133], [-1.21595258530192], [-4.200000000000004]]"
2878,pt_no2878,"[[-23.07383927057442], [1.869039905115766], [-4.200000000000004]]"
2879,pt_no2879,"[[-11.4059950166451], [30.67326603513246], [-5.000000000000005]]"
2880,pt_no2880,"[[-28.76508533665999], [20.84578497247979], [-18.06506232280679]]"
2881,pt_no2881,"[[-30.31614602441048], [16.64701308525057], [-20.24985981168998]]"
2882,pt_no2882,"[[-15.08633584972952], [18.79213868122619], [-5.000000000000005]]"
2883,pt_no2883,"[[-11.18055880521895], [19.54074347047166], [-5.000000000000005]]"
2884,pt_no2884,"[[-11.18055880521896], [19.54074347047166], [15.79999999999999]]"
2885,pt_no2885,"[[-15.08633584972953], [18.79213868122619], [15.79999999999999]]"
2886,pt_no2886,"[[-5.579662094150342], [-7.882167716590679], [15.79999999999999]]"
2887,pt_no2887,"[[-6.466067038224466], [-3.638571785373223], [15.79999999999999]]"
2888,pt_no2888,"[[11.68918938753561], [-16.96963442941563], [-37.3434745173294]]"
2889,pt_no2889,"[[11.68918938753561], [-14.41881540552569], [-32.7662018098352]]"
2890,pt_no2890,"[[-20.96143441358471], [36.03051220102243], [-5.000000000000004]]"
2891,pt_no2891,"[[-19.53151924307678], [39.46578563693562], [-5.000000000000004]]"
2892,pt_no2892,"[[-49.11408097928432], [40.45730298976633], [16.59999999999999]]"
2893,pt_no2893,"[[-53.31081061246439], [43.0067565969149], [16.6]]"
2894,pt_no2894,"[[-53.31081061246439], [38.00675659691491], [16.6]]"
2895,pt_no2895,"[[-26.62553824545212], [30.71324601769124], [-25.79999999999993]]"
2896,pt_no2896,"[[-30.93723174821634], [29.57705822395092], [-25.79999999999993]]"
2897,pt_no2897,"[[-29.73633935893303], [34.15548970861524], [-25.79999999999992]]"
2898,pt_no2898,"[[-29.43901746698057], [32.53703416448018], [-32.51369067573449]]"
2899,pt_no2899,"[[-43.34894068341777], [-13.91948584170475], [15.8]]"
2900,pt_no2900,"[[-48.31081061246439], [-14.49324340308517], [11.4698729810778]]"
2901,pt_no2901,"[[-26.79402055715714], [-14.39031271350646], [-4.200000000000004]]"
2902,pt_no2902,"[[-22.5699467688077], [-15.47820550996303], [-4.200000000000004]]"
2903,pt_no2903,"[[-5.952892684792635], [43.78755764852301], [-5.000000000000006]]"
2904,pt_no2904,"[[-10.89868233585842], [48.00675659691488], [-8.035023469900253]]"
2905,pt_no2905,"[[-6.644143945797722], [48.00675659691488], [-8.779915320718516]]"
2906,pt_no2906,"[[-27.94184596828549], [-10.18384043183153], [-25.79999999999994]]"
2907,pt_no2907,"[[-23.76757746325183], [-11.28058549676378], [-25.79999999999994]]"
2908,pt_no2908,"[[-27.14860817549195], [-2.460371068958312], [-38.66052075834575]]"
2909,pt_no2909,"[[-26.84750119035724], [-2.121762906108635], [-32.94283330180204]]"
2910,pt_no2910,"[[-23.01635314348803], [-4.370934399364057], [-34.62678719123218]]"
2911,pt_no2911,"[[-15.45236667712019], [-31.83251551775201], [-13.29692915182277]]"
2912,pt_no2912,"[[-25.61351626751733], [-18.6696073326307], [15.79999999999999]]"
2913,pt_no2913,"[[-26.79402055715718], [-14.39031271350649], [15.79999999999999]]"
2914,pt_no2914,"[[-21.90464419405888], [41.95523681985661], [-39.42680169944121]]"
2915,pt_no2915,"[[-7.24552258357253], [31.84842535326304], [-5.000000000000006]]"
2916,pt_no2916,"[[-4.868459146202194], [-28.72353035612125], [-16.84682329821896]]"
2917,pt_no2917,"[[-15.36097395934109], [29.5327033912377], [-5.000000000000004]]"
2918,pt_no2918,"[[-16.62459308389108], [25.52204600096324], [-5.000000000000004]]"
2919,pt_no2919,"[[1.976728555027811], [31.29428800977556], [-0.01206688707471315]]"
2920,pt_no2920,"[[51.68918938753573], [25.06008505146156], [-78.24133688600719]]"
2921,pt_no2921,"[[33.27255207106058], [48.00675659691488], [-76.95380987922479]]"
2922,pt_no2922,"[[8.897489396015828], [-0.4783126380803751], [16.59999999999999]]"
2923,pt_no2923,"[[-39.65055657462004], [-11.99324340308529], [-45.79999999999995]]"
2924,pt_no2924,"[[-41.20471878130455], [-9.685131308266246], [-40.68100429661314]]"
2925,pt_no2925,"[[-43.9806835935422], [-4.493243403085287], [-45.79999999999995]]"
2926,pt_no2926,"[[-43.98068359354221], [-9.493243403085302], [-45.79999999999995]]"
2927,pt_no2927,"[[-30.51658305994206], [9.061963506195841], [-11.57560484290219]]"
2928,pt_no2928,"[[-30.58936441967726], [-32.8620226645687], [-4.200000000000003]]"
2929,pt_no2929,"[[-35.69943204467049], [-36.99324340308519], [-0.09434922528034573]]"
2930,pt_no2930,"[[-20.81081061246439], [-36.99324340308539], [-30.13012701892219]]"
2931,pt_no2931,"[[-18.31081061246438], [-36.99324340308539], [-34.2483984532557]]"
2932,pt_no2932,"[[11.68918938753561], [30.50675659691474], [2.809618943233371]]"
2933,pt_no2933,"[[-35.21182758918205], [-28.29494854644069], [-4.200000000000002]]"
2934,pt_no2934,"[[-35.27334543494363], [-26.09826061705937], [1.287408702960318]]"
2935,pt_no2935,"[[-14.19348544494255], [-2.530840071983277], [-39.5795407424535]]"
2936,pt_no2936,"[[-29.73633935893302], [34.15548970861524], [15.79999999999999]]"
2937,pt_no2937,"[[-29.25137831957773], [31.78188749393563], [11.12546034192728]]"
2938,pt_no2938,"[[-10.73389576373814], [24.0291636349598], [-18.60391873316699]]"
2939,pt_no2939,"[[-26.28402142514366], [1.841420521525251], [-25.79999999999993]]"
2940,pt_no2940,"[[-18.80327241864383], [17.9787474039434], [-4.200000000000005]]"
2941,pt_no2941,"[[-15.08633584972942], [18.79213868122621], [-4.200000000000006]]"
2942,pt_no2942,"[[-48.31081061246439], [20.34008993024822], [12.77606774342517]]"
2943,pt_no2943,"[[-48.31081061246439], [20.50675659691492], [8.79038105676661]]"
2944,pt_no2944,"[[-23.12957808216238], [-26.26278782379997], [16.59999999999999]]"
2945,pt_no2945,"[[-24.47279173379801], [-22.34260453490053], [16.59999999999999]]"
2946,pt_no2946,"[[-25.07578812060606], [-24.73942689050492], [24.12871102571416]]"
2947,pt_no2947,"[[-36.71419537975358], [-31.55134397740926], [-40.72098402098027]]"
2948,pt_no2948,"[[-14.70693514085471], [6.27122164044489], [-5.000000000000005]]"
2949,pt_no2949,"[[-11.5846367266763], [4.48018988349682], [-5.000000000000005]]"
2950,pt_no2950,"[[-45.25516042864855], [-21.17963098912968], [16.59999999999999]]"
2951,pt_no2951,"[[-40.45629836832112], [-20.91410728204718], [6.681751775521142]]"
2952,pt_no2952,"[[-25.89143024517071], [-33.70401292245162], [-45.79999999999996]]"
2953,pt_no2953,"[[16.68918938753561], [3.006756596914855], [5.799999999999987]]"
