,pt_no,coordinate
2609,pt_no2609,"[[26.09772656762711], [36.39577016794286], [-60.45561004961979]]"
2610,pt_no2610,"[[-88.31081061246428], [32.35815865003211], [51.64902488393602]]"
2611,pt_no2611,"[[-88.31081061246428], [33.71846019822821], [44.27173138941367]]"
2612,pt_no2612,"[[-47.34582332811536], [48.00675659691489], [96.58299543081857]]"
2613,pt_no2613,"[[-42.41860792220545], [48.00675659691489], [87.84354092131193]]"
2614,pt_no2614,"[[-17.73785376738308], [-27.20162447261987], [-66.38477301223374]]"
2615,pt_no2615,"[[-80.19653742212938], [-41.9932434030851], [10.57066656784554]]"
2616,pt_no2616,"[[51.68918938753572], [-6.835403120863575], [56.58652798585603]]"
2617,pt_no2617,"[[51.68918938753572], [-1.910096699217718], [65.15805389290983]]"
2618,pt_no2618,"[[-44.37820597860096], [5.821597558151043], [93.93240491268797]]"
2619,pt_no2619,"[[-56.07435877505651], [11.54562825956642], [99.51917939702173]]"
2620,pt_no2620,"[[-38.85175503064364], [20.7359532883708], [26.59999999999999]]"
2621,pt_no2621,"[[-37.2444678086861], [14.7193699723475], [26.59999999999999]]"
2622,pt_no2622,"[[-31.02371484072281], [19.84518450010139], [26.59999999999999]]"
2623,pt_no2623,"[[-26.61640633296625], [-30.60699444433778], [98.03586804714897]]"
2624,pt_no2624,"[[-17.34042156693928], [-32.73763123226337], [100.5566922548895]]"
2625,pt_no2625,"[[-9.211434733243486], [23.13727781307235], [4.999999999999995]]"
2626,pt_no2626,"[[-8.310810612464314], [8.00675659691489], [110.5]]"
2627,pt_no2627,"[[-30.35749594384789], [-41.99324340308512], [95.90405110194077]]"
2628,pt_no2628,"[[-33.7095986040593], [-41.99324340308512], [101.9156583559642]]"
2629,pt_no2629,"[[-34.47706645393745], [-33.29491171917187], [92.92034382584235]]"
2630,pt_no2630,"[[-65.5867927991405], [38.46657458013781], [-93.97386333819182]]"
2631,pt_no2631,"[[-37.05765925966806], [-7.98111851850382], [25.8]]"
2632,pt_no2632,"[[-34.92296622327761], [29.05219968030634], [-35.79999999999995]]"
2633,pt_no2633,"[[51.68918938753571], [-41.99324340308513], [-4.999999999999687]]"
2634,pt_no2634,"[[-62.73247977256819], [-13.67049010641145], [60.63549498041328]]"
2635,pt_no2635,"[[-54.63165474545589], [-17.91672549112776], [55.98008267064139]]"
2636,pt_no2636,"[[-59.47802030171537], [-27.39433187252779], [59.20822864762416]]"
2637,pt_no2637,"[[-28.3108106124644], [48.00675659691488], [-45.25545966259544]]"
2638,pt_no2638,"[[6.829673419475496], [-32.02643875054115], [74.64798441733225]]"
2639,pt_no2639,"[[-36.8352671892934], [-18.44551628437826], [-49.44048746912494]]"
2640,pt_no2640,"[[-6.720042593013746], [-41.99324340308512], [62.094143205206]]"
2641,pt_no2641,"[[51.68918938753573], [23.00675659691487], [-114.8397459621556]]"
2642,pt_no2642,"[[43.02893534969133], [23.00675659691487], [-123.5]]"
2643,pt_no2643,"[[51.68918938753572], [18.00675659691487], [-123.5]]"
2644,pt_no2644,"[[-3.889025530671599], [39.68033509774688], [-14.99999999999993]]"
2645,pt_no2645,"[[-3.310810612464392], [48.00675659691488], [-6.023174629940089]]"
2646,pt_no2646,"[[-13.3108106124644], [39.3465025590705], [-14.99999999999993]]"
2647,pt_no2647,"[[-36.97106465030872], [23.00675659691485], [113.5]]"
2648,pt_no2648,"[[-8.310810612464312], [-1.99324340308511], [110.5]]"
2649,pt_no2649,"[[39.45025362415669], [-29.75430763970611], [67.53578218721081]]"
2650,pt_no2650,"[[-11.34051570730955], [0.7407301031952696], [16.09921393801847]]"
2651,pt_no2651,"[[51.68918938753573], [31.37671569105228], [5.495541118839782]]"
2652,pt_no2652,"[[51.68918938753573], [39.45475573454357], [9.81250000000027]]"
2653,pt_no2653,"[[-5.724635934059012], [-16.6621912816896], [4.999999999999994]]"
2654,pt_no2654,"[[-7.878910382867105], [-9.910999903675496], [4.999999999999994]]"
2655,pt_no2655,"[[-7.782820431647539], [-17.03807549544214], [-5.242103565754475]]"
2656,pt_no2656,"[[-28.39110137241258], [9.667969796869741], [79.24794230528119]]"
2657,pt_no2657,"[[-22.06945653474508], [12.9950665421757], [73.32443328015154]]"
2658,pt_no2658,"[[-19.65055657461992], [-26.9932434030851], [110.5]]"
2659,pt_no2659,"[[16.6891893875356], [18.00675659691496], [-36.59999999999997]]"
2660,pt_no2660,"[[16.6891893875356], [28.00675659691494], [-36.59999999999997]]"
2661,pt_no2661,"[[11.68918938753561], [33.84008993024818], [13.97912881351969]]"
2662,pt_no2662,"[[11.68918938753561], [24.39564548580377], [17.62087118648029]]"
2663,pt_no2663,"[[-88.31081061246428], [48.0067565969149], [-24.75000000000024]]"
2664,pt_no2664,"[[-88.31081061246428], [40.27941248325492], [-19.81250000000028]]"
2665,pt_no2665,"[[-88.31081061246428], [40.97840103894875], [-29.68750000000018]]"
2666,pt_no2666,"[[-80.01670595545012], [48.0067565969149], [-20.25918933075805]]"
2667,pt_no2667,"[[-80.304397983642], [-26.9932434030851], [113.5]]"
2668,pt_no2668,"[[-88.3108106124643], [-21.9932434030851], [113.5]]"
2669,pt_no2669,"[[-88.3108106124643], [-26.98436629912264], [104.8448711605179]]"
2670,pt_no2670,"[[19.73687684152804], [-3.955954328375659], [85.36659608596224]]"
2671,pt_no2671,"[[17.31272089149002], [4.784095873445105], [90.841376584627]]"
2672,pt_no2672,"[[13.6173731553422], [5.989519944000664], [80.98594209252649]]"
2673,pt_no2673,"[[-8.201729643520418], [3.495940042444307], [-14.99999999999994]]"
2674,pt_no2674,"[[11.68918938753554], [-3.954767630151373], [113.5]]"
2675,pt_no2675,"[[21.68918938753566], [-3.95476763015143], [113.5]]"
2676,pt_no2676,"[[51.68918938753571], [-41.99324340308513], [34.50000000000018]]"
2677,pt_no2677,"[[-29.94352163676616], [1.016955520303001], [-89.97056824616755]]"
2678,pt_no2678,"[[11.68918938753561], [42.172994354309], [-8.950212202971034]]"
2679,pt_no2679,"[[11.68918938753561], [33.84008993024813], [-10.03278518821775]]"
2680,pt_no2680,"[[11.68918938753561], [33.84008993024811], [-3.179128813519753]]"
2681,pt_no2681,"[[-0.8424308779774092], [37.98724171288519], [-4.790539431949434]]"
2682,pt_no2682,"[[-16.73516126629125], [1.10338575407653], [-15.79999999999993]]"
2683,pt_no2683,"[[-68.31079272236225], [-41.99324340308511], [96.21747620083549]]"
2684,pt_no2684,"[[-56.34241432648071], [-41.99324340308511], [96.06404622673496]]"
2685,pt_no2685,"[[-63.45823620174562], [-28.3648083579492], [93.49851329149874]]"
2686,pt_no2686,"[[-59.94775029567025], [-31.74466791626569], [103.2514245131806]]"
2687,pt_no2687,"[[-44.65055657462003], [23.00675659691495], [26.59999999999999]]"
2688,pt_no2688,"[[-88.3108106124643], [-6.853314031886022], [-66.58228227780168]]"
2689,pt_no2689,"[[33.84028311614431], [-41.99324340308512], [72.89460672429081]]"
2690,pt_no2690,"[[44.90260370827894], [48.00675659691487], [40.52186645640548]]"
2691,pt_no2691,"[[43.823839430597], [48.00675659691487], [28.37318574472778]]"
2692,pt_no2692,"[[51.68918938753574], [48.00675659691487], [34.50000000000018]]"
2693,pt_no2693,"[[51.68918938753573], [41.14770071169811], [39.43750000000016]]"
2694,pt_no2694,"[[11.68918938753561], [-3.937687847529617], [13.97912881351968]]"
2695,pt_no2695,"[[-74.39580280125465], [-31.7430036846338], [39.9125741392124]]"
2696,pt_no2696,"[[16.68918938753561], [28.00675659691483], [-35.79999999999998]]"
2697,pt_no2697,"[[38.9822714342985], [20.96272957002635], [32.80567542413536]]"
2698,pt_no2698,"[[9.36868131184685], [-34.67273532739615], [26.59999999999999]]"
2699,pt_no2699,"[[-6.325064035949293], [-41.99324340308512], [-74.11258811007991]]"
2700,pt_no2700,"[[-88.3108106124643], [-11.82278243800948], [61.79301504567951]]"
2701,pt_no2701,"[[-88.3108106124643], [-6.882115851059211], [70.36969241053166]]"
2702,pt_no2702,"[[-19.146360563606], [23.82787081712616], [-8.575949310992831]]"
2703,pt_no2703,"[[-59.99667407827442], [48.00675659691489], [-9.593207832811416]]"
2704,pt_no2704,"[[-59.75276382922291], [48.00675659691489], [-2.667804714012211]]"
2705,pt_no2705,"[[-65.43978577747797], [48.00675659691489], [-6.488233676701369]]"
2706,pt_no2706,"[[35.76028816240728], [31.87804346143686], [60.90103012900229]]"
2707,pt_no2707,"[[41.91719454098665], [27.44993397464721], [67.51384130466408]]"
2708,pt_no2708,"[[37.67410670055211], [48.00675659691487], [17.55147412690786]]"
2709,pt_no2709,"[[38.78997336173006], [48.00675659691487], [11.41910892076364]]"
2710,pt_no2710,"[[30.97821150369192], [39.9134377865009], [10.71370929050047]]"
2711,pt_no2711,"[[-10.58732565243039], [-0.1736538916895098], [33.20974775373981]]"
2712,pt_no2712,"[[-8.948179930356766], [1.368775006739654], [41.02434270915557]]"
2713,pt_no2713,"[[6.951983803823943], [3.006756596913981], [-123.5]]"
2714,pt_no2714,"[[10.26524550236615], [-1.254505802438915], [-113.39948911873]]"
2715,pt_no2715,"[[15.61223784166837], [8.006756596913853], [-123.5]]"
2716,pt_no2716,"[[10.14475455054684], [8.723409744051285], [-114.9334634398117]]"
2717,pt_no2717,"[[0.8186724475226654], [-41.99324340308512], [-81.08930853923432]]"
2718,pt_no2718,"[[25.73396393885828], [0.4316145957086821], [95.93216701983897]]"
2719,pt_no2719,"[[17.53870983449983], [-27.21341013707087], [91.81936440833465]]"
2720,pt_no2720,"[[13.88190975199571], [-32.68635998945583], [81.81174533672505]]"
2721,pt_no2721,"[[-29.45459728879435], [6.734542752684931], [25.79999999999999]]"
2722,pt_no2722,"[[-33.64226210139984], [10.18851637204811], [25.8]]"
2723,pt_no2723,"[[-29.30111948462863], [4.734523725501396], [20.07579032290341]]"
2724,pt_no2724,"[[-37.87238287012113], [6.79226429261367], [26.59999999999999]]"
2725,pt_no2725,"[[-44.64309314255244], [11.80498754186303], [26.59999999999999]]"
2726,pt_no2726,"[[-45.03002159371354], [2.349503904149948], [26.59999999999999]]"
2727,pt_no2727,"[[-38.3619022210011], [9.49968836346256], [35.92923686672774]]"
2728,pt_no2728,"[[15.61223784166827], [-1.993243403086126], [-123.5]]"
2729,pt_no2729,"[[35.90571088761888], [48.00675659691488], [-107.3309702150714]]"
2730,pt_no2730,"[[-79.02729926267833], [-41.9932434030851], [-15.10866633456187]]"
2731,pt_no2731,"[[51.68918938753573], [-21.71813134200152], [-71.7867362089248]]"
2732,pt_no2732,"[[51.68918938753573], [-16.81861373623656], [-80.39000173633318]]"
2733,pt_no2733,"[[51.68918938753573], [-25.24921598333414], [-81.21994199617674]]"
2734,pt_no2734,"[[41.66828836425761], [-16.77189318641782], [-73.58398819333391]]"
2735,pt_no2735,"[[13.16573783117866], [-41.99324340308512], [85.97301096657377]]"
2736,pt_no2736,"[[9.630088169663388], [-41.99324340308512], [78.31344279446613]]"
2737,pt_no2737,"[[-76.09943560818651], [36.46471991427184], [-75.81641421305301]]"
2738,pt_no2738,"[[3.510060574015895], [5.506756596914858], [5.799999999999993]]"
2739,pt_no2739,"[[51.68918938753572], [-28.24722273730468], [-34.62499999999989]]"
2740,pt_no2740,"[[-70.59277171659679], [-41.99324340308511], [-32.63578735531117]]"
2741,pt_no2741,"[[-64.00067120288362], [-41.99324340308511], [-34.9659839756886]]"
2742,pt_no2742,"[[6.68918938753572], [39.3465025590705], [-123.5]]"
2743,pt_no2743,"[[1.689189387535734], [48.00675659691488], [-123.5]]"
2744,pt_no2744,"[[-3.069563517591966], [39.48578663423629], [-123.5]]"
2745,pt_no2745,"[[16.68918938753561], [-1.993243403084989], [26.59999999999999]]"
2746,pt_no2746,"[[5.684730410906376], [-0.4065169932254591], [26.59999999999999]]"
2747,pt_no2747,"[[8.028935349691245], [-6.993243403084975], [26.59999999999999]]"
2748,pt_no2748,"[[8.737614439080991], [0.9537098828432171], [38.59508419773876]]"
2749,pt_no2749,"[[-18.31081061246439], [-36.99324340308559], [4.999999999999992]]"
2750,pt_no2750,"[[-13.31081061246439], [-28.33298936524119], [4.999999999999995]]"
2751,pt_no2751,"[[51.68918938753571], [-28.77513940916234], [63.51614422749156]]"
2752,pt_no2752,"[[20.4327627925306], [48.00675659691488], [20.34277419728004]]"
2753,pt_no2753,"[[16.68918938753561], [40.24684897431281], [18.04009237739793]]"
2754,pt_no2754,"[[25.46465914401945], [48.00675659691488], [17.28807971927861]]"
2755,pt_no2755,"[[-88.31081061246428], [26.2356925513413], [43.73969008551995]]"
2756,pt_no2756,"[[-88.31081061246428], [22.0729670958174], [52.83440750086541]]"
2757,pt_no2757,"[[-13.16355465076077], [-36.99324340308539], [-26.88810375718649]]"
2758,pt_no2758,"[[-13.31081061246439], [-28.33298936524102], [-15.79999999999994]]"
2759,pt_no2759,"[[-8.310810612464394], [-36.99324340308539], [-15.79999999999999]]"
2760,pt_no2760,"[[51.68918938753572], [12.95421223527205], [90.92596809295543]]"
2761,pt_no2761,"[[-36.34928638539817], [-21.99324340308554], [-123.5]]"
2762,pt_no2762,"[[51.68918938753571], [-26.59611906402343], [39.4714132772941]]"
2763,pt_no2763,"[[6.951983803823666], [-16.99324340308603], [-123.5]]"
2764,pt_no2764,"[[10.64651152490073], [-16.74856915024646], [-113.9024003655199]]"
2765,pt_no2765,"[[16.68918938753561], [-1.993243403085373], [-15.00000000000001]]"
2766,pt_no2766,"[[24.08867621579508], [-6.896775858069425], [32.5280716443775]]"
2767,pt_no2767,"[[-26.23810419236934], [-41.99324340308512], [52.59433170105191]]"
2768,pt_no2768,"[[-26.84127438886748], [-0.07412137704942978], [-14.99999999999994]]"
2769,pt_no2769,"[[34.69646280137678], [-41.99324340308512], [56.14676237321765]]"
2770,pt_no2770,"[[-53.31081061246439], [18.00675659691497], [26.6]]"
2771,pt_no2771,"[[21.67858341880929], [48.00675659691488], [40.26185278991181]]"
2772,pt_no2772,"[[25.65693000682164], [36.53236992268804], [31.93478012146088]]"
2773,pt_no2773,"[[30.66922428995081], [48.00675659691488], [37.41799322387971]]"
2774,pt_no2774,"[[4.408510257113662], [32.25624915728986], [-123.5]]"
2775,pt_no2775,"[[-33.01674794744858], [-18.08885874924798], [25.8]]"
2776,pt_no2776,"[[-1.646275385012988], [12.94886753187434], [94.47408810353454]]"
2777,pt_no2777,"[[-45.97421217886566], [-41.99324340308511], [80.26608043355183]]"
2778,pt_no2778,"[[51.68918938753572], [28.00675659691487], [-123.5]]"
2779,pt_no2779,"[[51.68918938753573], [32.49242717835789], [-115.1366941904116]]"
2780,pt_no2780,"[[-33.3108106124644], [-41.99324340308489], [-36.59999999999996]]"
2781,pt_no2781,"[[-36.829701524078], [-21.37938991148296], [26.59999999999999]]"
2782,pt_no2782,"[[-79.6505565746199], [13.0067565969149], [113.5]]"
2783,pt_no2783,"[[-73.36316531087246], [-41.9932434030851], [-102.6267780130524]]"
2784,pt_no2784,"[[-66.43183664941903], [-41.99324340308511], [-99.90470756196163]]"
2785,pt_no2785,"[[-68.3062473898515], [-41.99324340308511], [-108.0930899044326]]"
2786,pt_no2786,"[[-65.38862454839293], [-30.47540864732565], [-99.83960509620765]]"
2787,pt_no2787,"[[-53.31081061246439], [18.00675659691485], [5.799999999999997]]"
2788,pt_no2788,"[[-58.33608021761049], [48.00675659691489], [-106.2000111516797]]"
2789,pt_no2789,"[[-30.50884028101691], [-41.99324340308512], [-98.86874633163869]]"
2790,pt_no2790,"[[-39.13385113877636], [-41.99324340308511], [-105.0746745746615]]"
2791,pt_no2791,"[[-41.07191188506512], [-41.99324340308511], [-98.17182686906054]]"
2792,pt_no2792,"[[-28.3108106124644], [-33.33298936524051], [-36.59999999999996]]"
2793,pt_no2793,"[[-88.31081061246428], [17.84724365503934], [-6.69463805907877]]"
2794,pt_no2794,"[[-88.31081061246428], [28.19055850091179], [-6.971265195342411]]"
2795,pt_no2795,"[[-40.52181412591679], [14.27547202936844], [-15.79999999999993]]"
2796,pt_no2796,"[[-53.3108106124644], [-1.993243403084989], [-36.59999999999995]]"
2797,pt_no2797,"[[-53.3108106124644], [8.006756596914997], [-36.59999999999995]]"
2798,pt_no2798,"[[-59.17558548611565], [-41.99324340308511], [20.38848442021693]]"
2799,pt_no2799,"[[-53.31081061246439], [-34.23333578048312], [18.04009237739792]]"
2800,pt_no2800,"[[-61.37169654936482], [-41.99324340308511], [15.53064433466766]]"
2801,pt_no2801,"[[-34.35167959053099], [28.29171426148246], [-15.79999999999992]]"
2802,pt_no2802,"[[-62.47611457951786], [48.00675659691489], [4.597508305037888]]"
2803,pt_no2803,"[[-15.88184281830616], [-14.29439667123537], [86.06975118178856]]"
2804,pt_no2804,"[[-88.31081061246428], [33.15354896442676], [1.573074138273483]]"
2805,pt_no2805,"[[-88.31081061246428], [27.73283054752815], [10.41666826822674]]"
2806,pt_no2806,"[[-78.44780638196414], [25.49097875400605], [4.580445492498098]]"
2807,pt_no2807,"[[-88.31081061246428], [27.84973022645946], [-92.31428457268954]]"
2808,pt_no2808,"[[-88.31081061246428], [39.45475573454358], [-88.93750000000006]]"
2809,pt_no2809,"[[51.68918938753572], [-41.99324340308513], [-83.99999999999977]]"
2810,pt_no2810,"[[43.13718852516435], [-41.99324340308513], [-79.06249999999974]]"
2811,pt_no2811,"[[51.68918938753573], [-1.926579755401264], [-71.80159793458151]]"
2812,pt_no2812,"[[38.0190442542124], [-41.99324340308513], [-36.71990391820236]]"
2813,pt_no2813,"[[-28.29539376349302], [3.886717302967053], [-14.99999999999993]]"
2814,pt_no2814,"[[26.84777582357628], [48.00675659691488], [9.805794263557406]]"
2815,pt_no2815,"[[32.59166977923336], [48.00675659691488], [14.62287301140142]]"
2816,pt_no2816,"[[51.68918938753572], [-16.7168063028505], [5.257475743245081]]"
2817,pt_no2817,"[[42.40921786303624], [-11.77779642026942], [7.835714638650369]]"
2818,pt_no2818,"[[-13.31081061246439], [-28.33298936524119], [-14.99999999999994]]"
2819,pt_no2819,"[[-8.310810612464394], [-21.88918070131382], [-14.99999999999994]]"
2820,pt_no2820,"[[16.68918938753561], [-36.49144201715796], [-0.5018013859276156]]"
2821,pt_no2821,"[[-7.663476301751414], [5.164546965385984], [25.79999999999999]]"
2822,pt_no2822,"[[-8.658290607480494], [0.3282990829231593], [25.79999999999999]]"
2823,pt_no2823,"[[-10.22981514767426], [4.452028449222845], [20.33727778634591]]"
2824,pt_no2824,"[[-88.3108106124643], [-41.9932434030851], [-84.00000000000006]]"
2825,pt_no2825,"[[19.30187400095127], [48.00675659691488], [33.78334171464122]]"
2826,pt_no2826,"[[25.72288303764481], [48.00675659691488], [31.25139372846568]]"
2827,pt_no2827,"[[43.13718852516441], [-41.99324340308513], [49.31250000000014]]"
2828,pt_no2828,"[[51.68918938753571], [-33.44124254071384], [49.31250000000014]]"
2829,pt_no2829,"[[1.977721973332262], [48.00675659691488], [62.08834018831384]]"
2830,pt_no2830,"[[1.529361060929026], [37.87881170997071], [60.50556745183366]]"
2831,pt_no2831,"[[-51.85823094464511], [-26.20109522126394], [42.33273804247386]]"
2832,pt_no2832,"[[-15.44900464665862], [27.02731264495439], [-88.00169023545872]]"
2833,pt_no2833,"[[-88.31081061246428], [17.90156887680861], [-40.91051228149526]]"
2834,pt_no2834,"[[-88.31081061246428], [7.971306664455916], [-40.90786558552773]]"
2835,pt_no2835,"[[-50.18386005105174], [-3.781179872895782], [-86.84564131108573]]"
2836,pt_no2836,"[[-57.95137755419521], [4.426854162963419], [-91.18669202294406]]"
2837,pt_no2837,"[[-67.46556950334222], [-0.82259123312781], [-85.85055608327463]]"
2838,pt_no2838,"[[-21.2192301377673], [28.98000968693843], [4.999999999999996]]"
2839,pt_no2839,"[[-27.5806032647354], [31.98930848721396], [4.999999999999996]]"
2840,pt_no2840,"[[-26.34731236459933], [38.40998561197607], [-4.631802139812624]]"
2841,pt_no2841,"[[-19.78165400231816], [14.45094254257559], [-15.79999999999993]]"
2842,pt_no2842,"[[-22.25663284926258], [17.24841858085789], [-15.79999999999993]]"
2843,pt_no2843,"[[51.68918938753571], [-41.99324340308513], [14.75000000000024]]"
2844,pt_no2844,"[[-25.39171449938798], [8.0067565969151], [-15.79999999999993]]"
2845,pt_no2845,"[[-29.45459728879436], [6.734542752684835], [-15.79999999999993]]"
2846,pt_no2846,"[[-2.610296441592878], [-5.470041553136248], [42.60750875366794]]"
2847,pt_no2847,"[[-3.560622884484761], [-12.59129964191535], [35.75491900343167]]"
2848,pt_no2848,"[[-4.13085868389869], [-4.739007483139462], [34.37531540934981]]"
2849,pt_no2849,"[[-88.31081061246428], [27.77810661596658], [-40.9077069351363]]"
2850,pt_no2850,"[[-40.43940910598613], [-4.470687178202006], [-14.99999999999993]]"
2851,pt_no2851,"[[-48.31081061246439], [0.78453437469242], [-15.0]]"
2852,pt_no2852,"[[-48.31081061246439], [-3.937687847529823], [-10.03278518821775]]"
2853,pt_no2853,"[[30.47769209605419], [-41.99324340308512], [88.79186881381435]]"
2854,pt_no2854,"[[36.25210151058915], [-41.99324340308512], [83.87542406529549]]"
2855,pt_no2855,"[[-53.31081061246439], [-16.99324340308553], [-6.023174629940083]]"
2856,pt_no2856,"[[-88.31081061246428], [48.0067565969149], [4.874999999999659]]"
2857,pt_no2857,"[[-37.82042955569781], [-33.6161110003702], [26.59999999999999]]"
2858,pt_no2858,"[[35.7325174515362], [48.00675659691488], [-15.28657856158635]]"
2859,pt_no2859,"[[43.13718852516444], [48.00675659691487], [-9.937499999999673]]"
2860,pt_no2860,"[[35.29255554703441], [48.00675659691488], [-6.877902141296979]]"
2861,pt_no2861,"[[4.01689509057569], [19.4246795420861], [-112.3637548482658]]"
2862,pt_no2862,"[[0.3817631056762751], [16.56420935859546], [-103.4411027229399]]"
2863,pt_no2863,"[[16.68918938753561], [-31.99324340308518], [5.799999999999987]]"
2864,pt_no2864,"[[16.68918938753561], [-34.23333578048313], [13.55990762260204]]"
2865,pt_no2865,"[[16.68918938753561], [8.00675659691477], [-15.79999999999999]]"
2866,pt_no2866,"[[16.68918938753561], [12.86107110796532], [-24.71258870663033]]"
2867,pt_no2867,"[[-29.06898203978592], [-11.43992733076743], [-62.233988339097]]"
2868,pt_no2868,"[[-20.03594342732518], [-16.62485119548587], [-65.3537768159912]]"
2869,pt_no2869,"[[29.77808295771244], [48.00675659691488], [64.28583651246973]]"
2870,pt_no2870,"[[-5.247429411624983], [-3.260931982489339], [26.59999999999999]]"
2871,pt_no2871,"[[-10.89074011787342], [-1.929447601644625], [26.59999999999999]]"
2872,pt_no2872,"[[-31.64898542032854], [-22.0703059707019], [5.799999999999997]]"
2873,pt_no2873,"[[-45.11240347765705], [48.00675659691489], [-102.9709462423534]]"
2874,pt_no2874,"[[-48.31081061246439], [10.22897881913708], [25.8]]"
2875,pt_no2875,"[[-48.31081061246439], [14.9512010413593], [17.62087118648029]]"
2876,pt_no2876,"[[-40.52181412591678], [14.27547202936855], [25.8]]"
2877,pt_no2877,"[[-40.13168179894465], [5.506756596914681], [4.999999999999998]]"
2878,pt_no2878,"[[-48.31081061246439], [5.50675659691467], [0.03278518821774767]]"
2879,pt_no2879,"[[-70.60656242761729], [48.00675659691489], [40.91679013116169]]"
2880,pt_no2880,"[[-88.31081061246428], [8.006756596914897], [113.5]]"
2881,pt_no2881,"[[-88.31081061246428], [12.99853483675237], [104.8444927975986]]"
2882,pt_no2882,"[[-88.31081061246428], [3.006756596914897], [-114.8397459621556]]"
2883,pt_no2883,"[[33.55751527972009], [31.06823675062064], [-11.18453170100839]]"
2884,pt_no2884,"[[30.49437906656213], [-41.99324340308512], [-46.43877490334774]]"
2885,pt_no2885,"[[-58.90958253964798], [-41.99324340308511], [-106.4645898411602]]"
2886,pt_no2886,"[[7.287221369997674], [48.00675659691488], [92.02386605720477]]"
2887,pt_no2887,"[[3.562556763683382], [48.00675659691488], [84.88148007434022]]"
2888,pt_no2888,"[[3.207884982121883], [38.94834768604623], [89.60881285802353]]"
2889,pt_no2889,"[[-43.9149849894696], [41.1109309739206], [-123.5]]"
2890,pt_no2890,"[[-53.31081061246428], [39.3465025590705], [-123.5]]"
2891,pt_no2891,"[[-48.31081061246427], [48.00675659691489], [-123.5]]"
2892,pt_no2892,"[[11.68918938753561], [14.95120104135918], [-27.62087118648026]]"
2893,pt_no2893,"[[11.68918938753561], [10.22897881913697], [-35.79999999999998]]"
2894,pt_no2894,"[[-61.49468731821884], [-41.99324340308511], [-80.6025337017672]]"
2895,pt_no2895,"[[-70.92244708503691], [-41.99324340308511], [-83.33937162297121]]"
2896,pt_no2896,"[[-51.1775843187955], [-11.0500862996888], [-96.73526025799688]]"
2897,pt_no2897,"[[-3.310810612464394], [-28.33298936524119], [4.999999999999994]]"
2898,pt_no2898,"[[-10.491345897239], [-21.86472261009551], [4.999999999999995]]"
2899,pt_no2899,"[[-48.31081061246439], [14.95120104135916], [-3.179128813519744]]"
2900,pt_no2900,"[[-40.52181412591676], [14.2754720293684], [4.999999999999998]]"
2901,pt_no2901,"[[3.510060574015874], [-13.38213229197433], [4.999999999999993]]"
2902,pt_no2902,"[[4.294516259955618], [-2.57897074319591], [4.999999999999992]]"
2903,pt_no2903,"[[-8.310810612464394], [-36.99324340308559], [-15.00000000000001]]"
2904,pt_no2904,"[[-79.65055657461996], [-6.993243403085103], [-123.5]]"
2905,pt_no2905,"[[-12.43910659267808], [-14.78539998958731], [-15.79999999999994]]"
2906,pt_no2906,"[[-18.81715353393983], [-13.10530864440467], [-15.79999999999994]]"
2907,pt_no2907,"[[-14.39092309857866], [-8.485193481829796], [-15.79999999999994]]"
2908,pt_no2908,"[[51.68918938753572], [-25.56296823078826], [-45.46506983811608]]"
2909,pt_no2909,"[[51.68918938753572], [-21.69769116556287], [-37.53367395198634]]"
2910,pt_no2910,"[[-9.21143473324349], [23.13727781307235], [-14.99999999999993]]"
2911,pt_no2911,"[[11.68918938753561], [29.11786770802597], [5.799999999999988]]"
2912,pt_no2912,"[[3.510060574015906], [33.84008993024821], [5.799999999999993]]"
2913,pt_no2913,"[[27.72944175208877], [23.37080596035254], [27.34132643375336]]"
2914,pt_no2914,"[[16.68918938753561], [28.00675659691494], [26.59999999999999]]"
2915,pt_no2915,"[[20.29745799759152], [25.42637122857636], [36.97484537553231]]"
2916,pt_no2916,"[[1.663595787474954], [10.87716767991492], [-4.99999999999997]]"
2917,pt_no2917,"[[-32.38460132628354], [33.21162446077786], [-14.99999999999993]]"
2918,pt_no2918,"[[-33.31081061246439], [39.3465025590705], [-14.99999999999992]]"
2919,pt_no2919,"[[-88.31081061246428], [3.023893703041423], [70.38450069274143]]"
2920,pt_no2920,"[[-88.31081061246428], [12.93972983209316], [70.38433637042701]]"
2921,pt_no2921,"[[11.68918938753561], [-22.82657673641867], [-20.76721481178225]]"
2922,pt_no2922,"[[43.13718852516443], [-41.99324340308513], [-29.68749999999958]]"
2923,pt_no2923,"[[16.68918938753561], [33.00675659691483], [-27.13974596215558]]"
2924,pt_no2924,"[[16.68918938753561], [42.50495521098726], [-30.29819861407237]]"
2925,pt_no2925,"[[16.68918938753561], [40.24684897431284], [-23.55990762260203]]"
2926,pt_no2926,"[[51.68918938753573], [-16.8444141995941], [-97.55129594560591]]"
2927,pt_no2927,"[[51.68918938753571], [-41.99324340308513], [54.25000000000011]]"
2928,pt_no2928,"[[51.68918938753571], [-34.91381228901884], [59.1875000000001]]"
2929,pt_no2929,"[[-1.597211619349586], [48.00675659691488], [105.5022103685418]]"
2930,pt_no2930,"[[2.579910341369793], [48.00675659691488], [98.85330965632568]]"
2931,pt_no2931,"[[-1.451963577438375], [37.63616124627241], [100.9568882468457]]"
2932,pt_no2932,"[[-28.31081061246432], [18.00675659691488], [110.5]]"
